Screen Name,Follower Count,Total Tweets,Type
alekhya_gurram,7,0,Layman
ZekeriyyaAlan,352,847,Expert
Giovann67341141,0,0,Layman
mpndoc,699,424,Expert
IBD_DR,210,271,Expert
RachelDRice,1143,3433,Celebrity
hoyt_elaine,372,237,Expert
yccy1032,0,0,Layman
VAcastle,3,0,Layman
alexusdsanders,296,2044,Expert
emittal09,3,3,Layman
USITRECRUITE,202,16,Expert
BPierce_MD,280,2438,Expert
Edukiev1,68,8,Layman
crgowler,16,18,Layman
lymphmetabolism,159,290,Expert
lab_meyer,9,0,Layman
istiklaledutr,40,63,Layman
Charles34857726,0,0,Layman
VictorV29128647,540,213,Expert
Caleb_Caylao,100,19,Expert
BrittLeeGreen,1,1,Layman
gardnerms,416,1353,Expert
hsgantman,1513,4085,Celebrity
TheBlackMidwest,150,648,Expert
redbrickcc,68,44,Layman
TN36125495,23,3,Layman
andflyingaway,7,47,Layman
StKeegan10,25,78,Layman
LauraAlexaVA,4,0,Layman
EL2Renee,0,0,Layman
natriz0,219,191,Expert
GabbySumner,41,0,Layman
center4mindful,142,103,Expert
nancyjwolfe,39,3,Layman
FillmoreBlues,179,1769,Expert
Keisha12381628,0,0,Layman
mosthatedkeisha,0,0,Layman
IUniversities1,11,62,Layman
hip2Bgeorge,3,0,Layman
Mina83074544,0,0,Layman
Mina08930127,0,0,Layman
jpzevallos,78,21,Layman
cdsarpy,327,2709,Expert
elainemcole,42,0,Layman
Ophelia_Falcon,20,217,Layman
duvall_jarod,11,12,Layman
MannyNsereko,383,207,Expert
RennellJr,217,980,Expert
DavidSc00604813,91,1,Layman
ammhah,2,0,Layman
norvielips,73,194,Layman
StephenHall_PR,1478,4456,Celebrity
Blake55610610,1,0,Layman
iBielc,430,32385,Expert
mikeyvu,19,8,Layman
Kailagay18,25,8,Layman
RayAlmeidaJr,96,512,Layman
Molecular2017,683,398,Expert
karly9z,49,649,Layman
k_fromstatefarm,12,37,Layman
Hillary_Anger,47,0,Layman
cliffeturner,199,1476,Expert
gaby_bustamante,318,455,Expert
KyleK251,10,32,Layman
caite_n_stl,469,1380,Expert
johnschmitt928,114,122,Expert
bfwesthoff,28,8,Layman
KLuscri,36,86,Layman
nM479N,54,9830,Layman
edwardjenner8,355,261,Expert
Francis83620044,0,1,Layman
arizona48,20,1481,Layman
TheTransferNat1,11,32,Layman
aboucari,21,7,Layman
safachoppa,75,64,Layman
FreidhofAmee,39,47,Layman
stlcountyNAACP,1661,1896,Celebrity
kampbruno,253,2232,Expert
emfinck,73,500,Layman
weezdaju1ce,0,10,Layman
5a7h82,2,9,Layman
bpfog,47,557,Layman
KristenJFreeLEO,31,5,Layman
dedwts5,165,5522,Expert
SRSingha,0,1,Layman
ForensicsEd,503,596,Expert
FamousFoil,141,3061,Expert
melmayes5,202,1237,Expert
stinkystacey,860,3518,Expert
ACharmingChica,206,2043,Expert
bapiscool9,442,11250,Expert
GracyThareja,16,120,Layman
gkondracki,155,13,Expert
KristenNicoIe,1817,9202,Celebrity
Jat53832532,0,0,Layman
Sean15979778,0,25,Layman
iamasoag,55,292,Layman
isamercym,0,1,Layman
TroyGordon333,4,91,Layman
BarbEister,0,1,Layman
eddieyhho,0,0,Layman
sharon30662468,30,914,Layman
AndiFrimmer,35,864,Layman
adrianac245,0,0,Layman
Liv90350854,0,4,Layman
emprisdurden,890,3125,Expert
Proudgwichin78,139,331,Expert
marian_dwyer,75,666,Layman
ReeserStan,1477,4066,Celebrity
Joshua32256464,0,0,Layman
phins1345,0,0,Layman
JaneEhigie,2,2,Layman
classicGoshorn,201,231,Expert
LaurynKlevorn,10,1,Layman
HorrorHomeCook,22,1,Layman
Shawnak32625377,0,0,Layman
Debbie58958640,0,0,Layman
MyInfo27207052,2,2,Layman
ChrisKrehmeyer,2443,11782,Celebrity
Shuai83800232,1,0,Layman
Mark_Th3Shark66,537,2875,Expert
SerenityStrat,144,256,Expert
izzyforthe12th,3,2,Layman
auntyem25,160,329,Expert
KeevonMoylan,7,9,Layman
theMSAG,988,3073,Expert
Happinessenm,4,38,Layman
CrimsonEdu,945,607,Expert
Woojin0313,89,0,Layman
jimmy_bug,0,0,Layman
alexstillman96,73,615,Layman
AlexDav57423614,0,0,Layman
iamdibakardatta,171,150,Expert
law_hammer,287,966,Expert
FundaHigadoAmer,534,628,Expert
GSSwustl,53,58,Layman
AscentToHope,8,49,Layman
tenillet13,3,0,Layman
akingboladanie2,233,525,Expert
JKev_Boo,1,1,Layman
pravinnairp,20,145,Layman
TheWoodyMalone,274,10503,Expert
ChrisDi55450240,0,0,Layman
Faleh23807008,46,8,Layman
bestcustoms,396,151,Expert
AustVanfleet199,18,355,Layman
lamarr_lemee,353,110,Expert
Jiali24,13,17,Layman
officiallyLaura,22,95,Layman
neuroeldin,458,993,Expert
christianray78,174,67,Expert
trinityucity,60,24,Layman
ritchlife,39,66,Layman
MeiselChemBio,113,50,Expert
mandosploosh,27,160,Layman
hkbaptistu,750,829,Expert
DylanMedvik,1,3,Layman
ASanchez_UroOnc,293,130,Expert
MuhammadShoukry,30,261,Layman
LeCorbeauxZ,219,1364,Expert
fanxx14,8,69,Layman
ghoshd2,102,56,Expert
Trail_advisor,1,1,Layman
LillupWorkplace,287,222,Expert
SMSchilli,0,0,Layman
BASEfdn,284,508,Expert
SOPHEtweets,7205,9088,Celebrity
ssb4kids,16,96,Layman
JimAhlfinger,48,229,Layman
T_SH_606,259,731,Expert
ColumbiaBME,766,373,Expert
lizzytreat,13,56,Layman
Natedawg871,0,2,Layman
Chipperfliet,23,771,Layman
xinzi99306329,0,0,Layman
33li22,315,1795,Expert
Fashionfab171,3,1,Layman
Bruc3513,6,24,Layman
DarwinAquinoT,934,2330,Expert
FrontierOdyssey,42138,8136,Celebrity
fbackonBIO,1,45,Layman
JohnHow22122314,0,0,Layman
vendethiel64,0,548,Layman
Little_Whihte,20,3,Layman
HMVJC,547,14121,Expert
Iva_Mihaylova,99,80,Layman
MATCHoNOMICsTwt,47,0,Layman
Jeffery80721750,3,3,Layman
FrauFischerin,377,99,Expert
nikkypeter1994,679,12,Expert
lmhsTAG,58,155,Layman
clementine_39,333,476,Expert
Abu_Salah_Sarsa,125,68,Expert
Naveen73436168,0,4937,Layman
MattiaCutolo,24,83,Layman
shnichols74,74,270,Layman
oliviawurgaft,9,0,Layman
Markulian,276,614,Expert
AkhtarA64675716,0,1,Layman
ktmullen81,1471,4499,Celebrity
DeneshaWashing4,68,46,Layman
TimothyRadden,11,875,Layman
Kipyoung_Jeon,40,61,Layman
auctnr1,8154,76110,Celebrity
prosto_zina,269,12727,Expert
Sophalnsp,107,69,Expert
madisonkinsey_,206,1613,Expert
theginastovall,277,1633,Expert
POCMissouri,63,208,Layman
Stephaine_Yuan,1,0,Layman
RammyaLLC,5,5,Layman
hcb814673250,34,1099,Layman
mapasig,158,89,Expert
Christopmuller1,4,0,Layman
adam_buffa,17,15,Layman
RealFastproof,176,150,Expert
ClaireOlingy,53,24,Layman
nick_wojtynek,125,202,Expert
GinaMerritt17,287,343,Expert
hier_genaz,68,8,Layman
RobnettG,14,0,Layman
noraacameron,578,182,Expert
wburnham31,97,240,Layman
dmonarrez1,476,838,Expert
magsi8837,1037,41438,Celebrity
Mr_Moto_10,534,12283,Expert
Raimondvzla,1166,35824,Celebrity
CarolaBriceno,7253,85127,Celebrity
WashURadOnc,610,322,Expert
fusion888111,2,85,Layman
Heavenmyeia,563,33050,Expert
melvin_bonsu27,549,2597,Expert
ListerSue,726,2235,Expert
nickherkert,185,53,Expert
FannySigneyrole,10,289,Layman
SuzetteYAlba,5,3,Layman
kelizaw,1027,1230,Celebrity
JoanneQuick,36,4,Layman
TianaClarkPoet,12029,10311,Celebrity
bayourednation,3459,24147,Celebrity
Keziabohanon,310,1098,Expert
PrepSCdotcom,6,34,Layman
im_alexs_mom,89,203,Layman
Ediciones_Eon,43,27,Layman
ben_baiken,6,0,Layman
rainbow_brite85,1,67,Layman
oshays_pub,2,104,Layman
BradleyJSauer,36,125,Layman
MfSquib543,0,0,Layman
FedByScience,146,253,Expert
PrepGuidance,452,775,Expert
codexponent,282,208,Expert
liwehappy,10,71,Layman
M_R0dgers,0,0,Layman
LinnemannRobert,3,3,Layman
r_folan,777,13,Expert
lovejainaa,114,1353,Expert
ScottBonham,188,9,Expert
AerielleAr,246,7836,Expert
wisamalisawi,146,15,Expert
loNeswERDna,99,42,Layman
angelosuhist,146,3566,Expert
Sandeep22153744,93,109,Layman
Manchester_free,45,17,Layman
JenLWhitten,138,133,Expert
Consuelostone,4,27,Layman
erhan0406,98,234,Layman
ConociendoaWall,1141,736,Celebrity
lsthamilton01,11,2,Layman
bdelgreco1,4,1,Layman
MWechsler3,249,339,Expert
JRich_AmFam,7,22,Layman
HelianthusSera,45,331,Layman
derutledge,57,684,Layman
MiAmorEs_Unique,127,13328,Expert
luke_wilkin,111,35,Expert
ForwardHans,0,2,Layman
desisaacson,132,197,Expert
ReasonableWashU,3,1,Layman
RobinLloyd99,11111,11863,Celebrity
ellieofficial47,21,31,Layman
dr5424daddy,25,96,Layman
BahnasawyEp,10,30,Layman
twjreseaman,17,4,Layman
Tanumoy87,39,6,Layman
LarraineMorgan7,90,282,Layman
Kendra_Joy3388,266,832,Expert
RYoffie,53,345,Layman
moorecgrady,69,13,Layman
NeerajSingh878,45,106,Layman
Pam00978219,3,2,Layman
OhLiveForToday,221,1638,Expert
Rob_on_point,15,4,Layman
brooklynpam,2563,3814,Celebrity
anna_kathryn_ak,30,157,Layman
spudshackstl,44,33,Layman
shaynafinkel,10,3,Layman
Touaboubacar4,78,55,Layman
iam_tammyw,272,137,Expert
TapiaLop_Elena,379,1874,Expert
sbhimaraju2,77,232,Layman
yllombennett,454,8325,Expert
AniPeckjian,3,1,Layman
MichaelC0oper,52,459,Layman
JTReinbold,332,1716,Expert
rezaa_mir,80,521,Layman
dfsb_uk,776,6418,Expert
wilhite_k,20,408,Layman
USGovCon,9,35,Layman
friendlyfolder,13,1523,Layman
michellelloop,0,0,Layman
UWorldMCAT,132,211,Expert
AACCSTL,288,418,Expert
Squaresmcghee,1,10,Layman
nudest_co,330,931,Expert
SMSUMON07236562,4,4,Layman
radven,1133,4180,Celebrity
MSYasumoto,186,806,Expert
BobMarl21819794,1,0,Layman
KirkLinam,118,8,Expert
MARYDAY1,175,1012,Expert
kim_hudson3,50,188,Layman
EElizarraras,80,22,Layman
kchorton1208,124,837,Expert
EmmanuelOkindo,36,61,Layman
mmekur,61,498,Layman
RCostantino6490,156,1059,Expert
elolawstl,180,350,Expert
Tommy_1096,377,1887,Expert
TheGrindels,47,246,Layman
TogetherMd,279,263,Expert
Jose_VR13,220,1647,Expert
RashidaCrutch,56,4,Layman
JPetes6,442,13273,Expert
bdavidgallery,1234,6413,Celebrity
josier2018,285,19736,Expert
DianaSquan,16,12,Layman
mgmcollegesvcs,429,2404,Expert
shonuffharlem,152,497,Expert
haileyhampshire,187,388,Expert
BinCaiMedPhys,94,96,Layman
Js_____82790,17,4,Layman
rojo501,1,0,Layman
kadyhuria,7,16,Layman
piecesfitSTL,21,4,Layman
buddyfund,43,324,Layman
Schuler13,122,43,Expert
GrattonCaterina,1440,825,Celebrity
claudeallen2018,406,342,Expert
AngelZambranoMD,54,44,Layman
Dan_Drier,322,3525,Expert
400rnner06,192,428,Expert
Daniel_R_Kowal,43,14,Layman
JackAHutchings,62,97,Layman
ThrwLkngGlss,199,11120,Expert
Xiaofeifeila,58,7,Layman
julia_widmann,37,71,Layman
jakyrajw,206,7116,Expert
cmatthews311,803,5380,Expert
DianaRamOrt,572,12833,Expert
nessabrown27,117,698,Expert
_nanakusi_,803,11182,Expert
devlynae,128,1256,Expert
afamobioha,233,16740,Expert
nickbievenue,303,3067,Expert
govindv,99,800,Layman
PKUWZP,47,211,Layman
zeldadancer,1,0,Layman
BatesNumber1,92,1566,Layman
ksteiny,121,571,Expert
n_chennupati,261,954,Expert
Acti_v8YB,254,1073,Expert
agaibymena,37,8,Layman
USASpringbok,25,45,Layman
AstrosFan5150,16,44,Layman
THEmarcusjp,86,1841,Layman
theowithaccent,91,107,Layman
yingyingmah,322,17265,Expert
btebbs17,243,650,Expert
_HAN_dynasty,163,872,Expert
CallofDutyNicki,47,72,Layman
ShondraP_Miller,37,2,Layman
vryoniv,274,3320,Expert
rekemt,3966,2172,Celebrity
markothebeast,45,429,Layman
xjlu97,2,0,Layman
maureenflaher,186,513,Expert
thedatanurse,1276,1881,Celebrity
josealberto_gc,566,5637,Expert
danecollege_u,188,1081,Expert
alisonmhall,591,1015,Expert
JosephLi1234,7,10,Layman
cornhusker_hunt,12,3,Layman
IAKolade27,520,53,Expert
hope61842480,0,0,Layman
ElenaS45031,60,74,Layman
jacobdwolff,278,276,Expert
kaybell3,22,159,Layman
AndreMSosa,125,339,Expert
kgriff716,144,634,Expert
DeanCobble,63,1441,Layman
C_BankUS,61,147,Layman
newsbysteph,817,1342,Expert
karishmatandon,164,2048,Expert
iamJuliaT,1,6,Layman
emilygordon1920,16,19,Layman
rjnorthjr,393,2370,Expert
DSFord89,26,76,Layman
mike_juniper,12,2,Layman
stephaniesutt10,377,1922,Expert
mohamed_iasmael,27,8,Layman
wojtowiczstudy,1,4,Layman
diligentJim,176,692,Expert
alicia_haith,3,1,Layman
Kingsman_Donald,442,201,Expert
smusimmons,1859,6590,Celebrity
FJReynoso_,29,6,Layman
jwan0821,53,14,Layman
WendelynOslock,472,484,Expert
MorganeGuillouJ,221,2246,Expert
agentpoe,103,405,Expert
AHAMeetings,14587,13048,Celebrity
StrayRescue,8386,5829,Celebrity
timmynik,73,1745,Layman
emmajames598,283,61,Expert
PeterGDelaney,67,75,Layman
DanBritt,195,213,Expert
adinanels,2,0,Layman
stlmarathonmom,149,128,Expert
app1wml,9,2,Layman
Flipit14,20,22,Layman
MECeducates,249,85,Expert
TheAmadisKay,995,8671,Expert
Paige_Swanson_,149,791,Expert
osgymcoach,538,2310,Expert
Christo51607547,858,12152,Expert
psuviksTF,606,2295,Expert
HispanicOutlook,6122,18794,Celebrity
fluorescence_SC,191,918,Expert
MissouriRevenue,2497,3897,Celebrity
BTstl,8189,6859,Celebrity
patterhn_ives,37,94,Layman
NirbhaySJain,68,79,Layman
PresReed,12041,6504,Celebrity
seenconnors,3,8,Layman
villagecapital,25924,10721,Celebrity
jbrum19,22,72,Layman
SylviaG9404,3,13,Layman
femmechemistry,447,345,Expert
billmartiniv,255,115,Expert
qifang_zeng,0,0,Layman
femm3nergy,399,201,Expert
NDSionPresident,249,227,Expert
NadaAlamien,1,2,Layman
anupamnarula,502,637,Expert
rsgeodoc,11,4,Layman
Stevens_Ind,423,1552,Expert
Don36168365,0,0,Layman
SejlaRahmanovic,5,8,Layman
Twitte34579701,236,2255,Expert
Gary_Busiek,375,2126,Expert
markalthouse,7,52,Layman
rsoebbing,742,769,Expert
ganxian427526,0,0,Layman
AlhaghShakib,414,58,Expert
yumie76343840,0,0,Layman
ReganBasye,170,132,Expert
nextwavewellnes,0,23,Layman
japrice61,442,3198,Expert
icecrushpikach3,0,2,Layman
bobfishface0,178,371,Expert
brasonand,0,0,Layman
xxx63123xxx,0,1,Layman
ADMXDarkMatter,230,32,Expert
ljwitdaswish,0,0,Layman
brysoneb,43,331,Layman
bhadleystl,2,53,Layman
ShellyJMaupins,55,367,Layman
sonocent_justin,25,276,Layman
LegUpStl,24,31,Layman
BSI_social,716,967,Expert
STLClimate,42,137,Layman
maren_loe,652,498,Expert
mcmurphyfd,40,10,Layman
KingDevil48,0,1,Layman
ThomasM62766493,6,5,Layman
RSpencerTong,168,32,Expert
UltimateCareer1,50,58,Layman
hsiaoster,327,286,Expert
abhagwat17,16,3,Layman
haleypowell127,3,0,Layman
Starting5Netwrk,1,0,Layman
dr_hallapeno,26,46,Layman
reedstlouis,5,302,Layman
CihanAk24864774,6,5,Layman
sensorstech,695,7163,Expert
shaddowstar,4,61,Layman
IWV,246026,22733,Celebrity
gagg,30,96,Layman
mendulla,1265,2332,Celebrity
ChaCastro,224,256,Expert
Tyler00814802,0,1,Layman
dawdyyvonne,9,1168,Layman
PeaceBWild,2,15,Layman
ValerieToddStM,471,2802,Expert
luque0102832,1,0,Layman
ce_s,1376,30222,Celebrity
paulosaelias,30989,179783,Celebrity
duai57344923,0,0,Layman
lboney,627,1885,Expert
SMU,37800,27153,Celebrity
philip_long,10,0,Layman
GCAScholarships,720,3066,Expert
Mdtank18,1,4,Layman
RomaniaSarah,338,46,Expert
PharosLaser,1080,281,Celebrity
boathousestl,164,50,Expert
StackSports,107554,42626,Celebrity
ChrisTwaddle,1552,12708,Celebrity
JingaMemory,43,4,Layman
BobaMarlic,437,168,Expert
mm_nahass,41,300,Layman
NtshedisengN,17,28,Layman
Tman_mashasha,665,412,Expert
oshaghenessy21,112,2673,Expert
larryMO314,946,7947,Expert
eng_moallem,31,17,Layman
KingSunLion,268,454,Expert
JamesS56122017,16,82,Layman
nicholscrabtree,3,2,Layman
Hharvey1800,17,2,Layman
SimplySocialCT,11,2,Layman
arvinsabu123,0,0,Layman
brianagaril,68,239,Layman
shopkorede,23,31,Layman
MasterBrowne,19,30,Layman
Gigme7,14,88,Layman
nogasachs,428,1034,Expert
MustafaHossein7,2,0,Layman
lux_nyx,250,501,Expert
SarahLizHarvey,164,240,Expert
Neuro_Conf,32,631,Layman
trinitypres,86,595,Layman
AlbertinColl,8,12,Layman
devivoyami,278,37,Expert
shirley13903911,9,9,Layman
iFreeestyle_,1,4,Layman
cydtha_g,217,7851,Expert
publishthisone,24,25,Layman
projectsforsch1,0,0,Layman
RRCaptions,28,16,Layman
brian23casares,1,1,Layman
FAalawadhi,2529,4764,Celebrity
stlbizdhope,55,75,Layman
FannieLouDems,707,2371,Expert
willdg23,11,0,Layman
JenW616,228,7987,Expert
kristimlenz,111,1101,Expert
amyjzy,5,2,Layman
SammieRose2001,1,1,Layman
acera_lnc,4,10,Layman
aighd,885,1567,Expert
pramirezv1,346,1773,Expert
Ali_SyedRaza,1974,13207,Celebrity
dommarsala_thc,0,3,Layman
Hassan_Tf_MD,37,160,Layman
shamuskeeler,78,1534,Layman
diaz23723,527,558,Expert
MHSCollegeCouns,107,277,Expert
jrcrenshaw,718,654,Expert
AngelitaDrun,7,17,Layman
torontoswati,14,9,Layman
HelyHeatingandA,243,131,Expert
AceCounseling,8,16,Layman
MSchulth,14,45,Layman
plantpoweredliv,32,63,Layman
kumarpraveen412,36,572,Layman
JoshBecer025,1,6,Layman
dodosince96,1,0,Layman
TrevorGSchultz,0,0,Layman
pardismahdavi,191,70,Expert
STLB2G,24,31,Layman
ACROhealth,6640,6963,Celebrity
Kt_Kinney,61,210,Layman
alpinesec,5304,3683,Celebrity
Lawenfield,6,10,Layman
TLVaughn5,0,6,Layman
destinywriters1,80,4522,Layman
maria_quinlan,2458,4563,Celebrity
skjbfjb,0,0,Layman
jbolanosmd,3101,3599,Celebrity
Savage73147194,1,1,Layman
lopezsepulcre,351,200,Expert
hncswpy,6,0,Layman
CancerNursing18,542,785,Expert
TGulovsen,51,1085,Layman
XalexxxxxM,53,52,Layman
meis1124816,22,28,Layman
rothendizzel,3,0,Layman
ProfHarshman,117,18907,Expert
_alexb12,847,4229,Expert
BenitoHerrero2,166,69,Expert
alyssaaaamj,2,0,Layman
keynews1214,1153,3857,Celebrity
stlareavpc,97,67,Layman
fenton_mo_joe,143,500,Expert
StevenBrunner11,1,0,Layman
RadiologicR,17,32,Layman
Giselle07669793,0,0,Layman
Beyonce29863225,0,0,Layman
taranwalker,427,36907,Expert
kevlo42,62,624,Layman
Herriothead,0,0,Layman
z6VQFzJJXE2tC5l,1,0,Layman
pes123ch,0,0,Layman
mattmoorefb24,512,320,Expert
laramcsnyder,12,0,Layman
mindgame75,20,51,Layman
ElizabethSali3,587,2323,Expert
Michael_Rosss,71,499,Layman
MorganMattke,58,205,Layman
HealthCoachJaye,1132,15466,Celebrity
UHbreastimaging,416,954,Expert
MBF_Global,16,862,Layman
musicalchick16,98,1187,Layman
ReaIDanaldTramp,2,1,Layman
ZachTarter,23,0,Layman
DawnTranen,1,1,Layman
Caelyn1996,5,1,Layman
VanHDeBruyn,17,23,Layman
mchevillet,65,8,Layman
lorenzo05Bet,0,37,Layman
GhBlanko,0,5,Layman
JHMerrittJr,427,716,Expert
carynz,619,1674,Expert
IceBoy10650123,1035,83,Celebrity
caynesha3,0,0,Layman
Mak_Mitreva,222,118,Expert
Tomanetflix,0,1,Layman
mycahb_,250,2799,Expert
Hello79242112,0,0,Layman
MrJeffKarp,2413,9295,Celebrity
rashad_willams,7,0,Layman
CindyBarrett_MS,20,372,Layman
LandmarksUT,1367,2748,Celebrity
michelebonnell,243,343,Expert
jaredharrison32,293,191,Expert
Lutherinebaby,2,12,Layman
BabyBoomerWritr,129,20289,Expert
Barnett_Energy,69,142,Layman
Itsnowapparent,753,76,Expert
Aggio_LLC,34,57,Layman
TiceNancy,70,62,Layman
sharonagk,11,13,Layman
otoomensah1,219,485,Expert
emmalnu,10,23,Layman
you_dingus,118,583,Expert
papasebb,421,870,Expert
MarkSta09514124,3,1,Layman
Nolebelle93,13,0,Layman
Shupsil,175,873,Expert
n1ngc0de,28,209,Layman
PittInnovates,3753,5746,Celebrity
dickwee15315586,1,0,Layman
Brandon99867742,7,231,Layman
BentleyWSurdyk,3,5,Layman
raven_r24,73,741,Layman
Dmw59346150,0,0,Layman
kelby17366914,2,0,Layman
wipac_wustl,7,5,Layman
htucker433,2,30,Layman
ViolaHull18,0,2,Layman
AaronLGriffith,1383,1616,Celebrity
NoEmotionKidx,2,1,Layman
damirbligen,246,255,Expert
demonion78,6,28,Layman
jaredtlurk,1127,58,Celebrity
ryan01202466,1,0,Layman
BKDNFP,319,833,Expert
NiccSchmitz,27,32,Layman
drew_ingall,87,2,Layman
TDay1996,51,481,Layman
cobberz3,25,196,Layman
MSD_Brace,552,1217,Expert
CirclezeOficial,336,3641,Expert
SusanSmithSmyth,218,151,Expert
JessicaNeptune,913,2975,Expert
HabibRa38071867,20,0,Layman
jpaaashadwkey2,471,1714,Expert
nutterbuttermm,1,8,Layman
Jerry_king_boss,1,1,Layman
RoseannWeiss,1589,1457,Celebrity
swirljem,18,35,Layman
LynBuchmiller,90,9,Layman
hun_mant,2,0,Layman
kathrynechele,3,0,Layman
Izreal1906,208,1848,Expert
heather_faucher,34,53,Layman
ElliottData,178,203,Expert
kevinsblake,163,148,Expert
STAHSCounselors,268,414,Expert
hannahbeila,931,2422,Expert
BiophotonicsW,333,431,Expert
Idkman3578,2,0,Layman
YujiaoZ,1,0,Layman
ODGdahooper,10,12,Layman
jfabbe,51,58,Layman
AGardenswartz,68,165,Layman
LisaLmhillyer,4,0,Layman
Liz59954927,41,354,Layman
tydsheets,271,722,Expert
TheLizard26,33,51,Layman
Anmar_thabet,31,331,Layman
Ozobay1,140,0,Expert
XiangZhang95,0,0,Layman
eCapitalAdvisor,1677,4057,Celebrity
stellersix1,3,3,Layman
anya_pawar,1,0,Layman
JolanWH,884,9801,Expert
grandstudiodsgn,47,209,Layman
athakore86,4,1,Layman
Belle289264,1,7,Layman
pumcsy,182,880,Expert
KevinMizzouStL,0,1,Layman
michierillan,1,0,Layman
marcepntoja,262,1569,Expert
highriskEM,165,728,Expert
ycharzy,792,345,Expert
KMCN1998,502,8494,Expert
stevenwwebster,1380,364,Celebrity
alirazapiy,13,101,Layman
juska08,18,115,Layman
jilldotnet,362,5934,Expert
Cookie321654,0,0,Layman
Rallin09,356,275,Expert
doopydoppydoo,0,0,Layman
jlhendrich,17,62,Layman
Siara09452187,1,0,Layman
rjcrotser,203,2698,Expert
lholt1213,0,0,Layman
KeiePoint,83,91,Layman
HansSchmidtFam,13,35,Layman
dupobaseball,107,72,Expert
ShoaibNiyazi,163,360,Expert
AdilHaiderMD,7884,4552,Celebrity
AbarayEve,2,16,Layman
SabituRogo,2,6,Layman
Arjun_S_R,217,4416,Expert
OPMChris,21,67,Layman
Lifu_cv,4,5,Layman
dnaheard,99,675,Layman
BuerglerEva,12,40,Layman
ViolinSucks,0,0,Layman
kathaklin,23,364,Layman
sexyhenao2,149816,3412,Celebrity
danielr_anthony,56,135,Layman
ShoulderASAP,109,5,Expert
hfisbeck32,2,6,Layman
countymusic901,1,2,Layman
HolyCrossStl,257,412,Expert
Fairytale_yf,15,40,Layman
AXDXNews,869,2157,Expert
ivan_apaza1,112,2312,Expert
PacquoClifton,33,11,Layman
nelsonson123,13,104,Layman
draeger21,61,1,Layman
DongmoNadin,212,125,Expert
YMPG_ltd,349,31,Expert
crazyblabla1,22,116,Layman
BartosDesirae,22,3,Layman
blirte,628,1154,Expert
sdfafdsaf2,0,0,Layman
pmglynn,209,9099,Expert
cooper63285854,9,122,Layman
spsunfighting,0,0,Layman
scottrappaport2,1,0,Layman
_juanalega,279,246,Expert
noodole1,1,2,Layman
AlliedSCC,16,13,Layman
Zari_Muhammad,89,792,Layman
VonnieTipton,5,1,Layman
VidaVerdeQuito,134,651,Expert
CCMofficialUSA,140,424,Expert
yichen9595,2,2,Layman
saumelb,21,0,Layman
Dan_J42,31,450,Layman
implayingps41,0,1,Layman
rhjisa,7,0,Layman
SawUoncampus,91,340,Layman
SUontheplane,50,214,Layman
_danielled13,23,32,Layman
Mary99226810,2,8,Layman
WeMissouri,9,15,Layman
AshleyCheung19,0,0,Layman
Info4PI,2271,4442,Celebrity
_fennnnnnnnnn,10,0,Layman
Miapia29,21,66,Layman
clinicaldermat1,113,19,Expert
cutecat999999,1,0,Layman
JimRueschhoff,3,0,Layman
1989_man,221,11132,Expert
schilmeister24,93,757,Layman
bigtex013,4,2,Layman
CoffeeZombie3,5,4,Layman
alicexinai,6,7,Layman
sunddayy,723,11907,Expert
Haniakhalid,299,14985,Expert
BrasilSTL,38,12,Layman
bonescaudill,87,573,Layman
PeggySm629,55,44,Layman
anayachris777,2,0,Layman
taybaybay_94,384,1512,Expert
s2928,3,1,Layman
chromosomeOMICS,426,1523,Expert
Keya96806857,0,0,Layman
Jeffnmissouri,488,2498,Expert
opelikajenny,279,529,Expert
009_jm,47,67,Layman
SMahalingaiahMD,423,444,Expert
WestminsterLG,48,107,Layman
Dolphin__Jan,10,11,Layman
NORCcentral,54,132,Layman
Arrow415,0,0,Layman
yolkev,64,355,Layman
docfusselman,31,103,Layman
macfarrell_,85,12,Layman
CancerCure4ever,236,20736,Expert
maninbsir,539,696,Expert
JesseAmsden,10,469,Layman
jwgu2017,2,11,Layman
3BL4rHEHpXxXYm8,0,0,Layman
jhsugarman1,0,2,Layman
AmieCollege,0,0,Layman
sympathy4data,123,224,Expert
wang_shixing,1,0,Layman
tweIve_AM,281,486,Expert
UddAlexandra,18,0,Layman
MikeRadentz,555,1288,Expert
elanawidmann,251,621,Expert
tildaway,169,18059,Expert
KenWamsley,6,0,Layman
mherrdiamonds,160,431,Expert
PixieErised,7,0,Layman
psjjjps,1,1,Layman
CodingSchoolInc,142,155,Expert
botaniferous,56,2849,Layman
efefefe34044970,1,1,Layman
AndrewKodner,2,1,Layman
EricAmkrautBot,0,1,Layman
BrodellEileen,5,2,Layman
EliasTurimumwa1,0,0,Layman
JenMill082580,1,0,Layman
clairetreece_,97,327,Layman
Joseph_H980,1,0,Layman
MatthewTMorrow,36,44,Layman
chaswunder,0,1,Layman
MCrow95,1,0,Layman
cjanejensen,128,511,Expert
Samanth83213646,1,0,Layman
HilifeHilife1,5,0,Layman
LizoGxekwa,172,336,Expert
allanigordon,2,0,Layman
jerryadonaubau1,1,0,Layman
ninjasdeciple,0,0,Layman
NimaS_NP,277,46,Expert
mcfee_thard1615,0,0,Layman
Jobs4Days,573,574,Expert
eksnefm1,8,13,Layman
