Screen Name,Follower Count,Total Tweets,Type
STLRemodeling,261,1316,Expert
TheJenUwont4get,288,133,Expert
JanetGreaves76,2173,13209,Celebrity
dutchsinse,35599,9278,Celebrity
VirginiaYoung,6644,9091,Celebrity
uhercik79,169,1201,Expert
ProLoGue03,1,0,Layman
mazadoo,23,68,Layman
sydneyb25,292,971,Expert
iiangeelaii,246,864,Expert
jee_inn,53,1295,Layman
___j0v,338,2574,Expert
kellypimmel,77,611,Layman
S4Kipp,34,99,Layman
wasserjo,37,47,Layman
avascenturians,157,225,Expert
Michalis_Greg,499,467,Expert
maisoonjb,1188,1138,Celebrity
Alysia__A,7,0,Layman
VicevichLaw,131,568,Expert
williammsloan,41,32,Layman
JobGiraffe,2150,4859,Celebrity
parents23,0,2,Layman
PortfolioWS,1992,518,Celebrity
TaraTgarrison,96,1006,Layman
CLDeal,30,42,Layman
businesswindia,1260,4607,Celebrity
sups_924,361,6879,Expert
banditone1311,32,7,Layman
olamipo83,11,14,Layman
anmoha,5,0,Layman
MSUSSCAlumni,1706,1778,Celebrity
WashU_SAAC,164,55,Expert
trooper17t,4,8,Layman
happykarigirl,1537,25413,Celebrity
ErinMVPS,824,4238,Expert
NAMatlock,37,56,Layman
ILMOgasesROCK,401,486,Expert
Greenstreetstl,754,1205,Expert
phnore96,6,5,Layman
singsongrun,10,2241,Layman
bcporsche,44,3,Layman
stinsontommy,257,918,Expert
harryorourke,26,9,Layman
NikolaiLaba,147,873,Expert
IsaiahRifkin,77,159,Layman
K__Harris,528,5832,Expert
TengkamL,1,0,Layman
HankCoxx,1,1,Layman
MarkWMcMillin,108,111,Expert
FCE46,223,207,Expert
vbfsdk,0,0,Layman
Hannicho3,2,3,Layman
izzyvb47,5,64,Layman
EarthDanceFARMS,1808,3436,Celebrity
BrucWang,8,48,Layman
snakeringstory,1795,2215,Celebrity
mvollman612,44,19,Layman
dorothybma,12,1,Layman
MusickSquad,352,102,Expert
ashishbijlani,216,198,Expert
WUSTLWIA,57,112,Layman
StLouisMOBiz,174,6,Expert
xu_1991,5,2,Layman
AnthonyXuMD,121,233,Expert
delahoussayeta1,0,0,Layman
MitchMargo1,786,460,Expert
doportocris,406,1990,Expert
RedBrickSTL,1271,2648,Celebrity
suenumbers624,90,1613,Layman
healthequitywks,2233,2783,Celebrity
UM_Stamps,3397,5793,Celebrity
lovelyrita1,141,8844,Expert
ShuttleStuff,1321,234,Celebrity
Josh_D_Day,147,399,Expert
SaltooLuxoo,187,52,Expert
CalongRyan,35,47,Layman
wustl_bec,332,418,Expert
LLACOV,145,2724,Expert
ToastofWU,4,15,Layman
careapparent,44,58,Layman
stlstrtuplawyer,701,196,Expert
taxcounsel09,54,55,Layman
DocOhms,232,1812,Expert
sqyttles,214,359,Expert
antonyagonzalez,145,138,Expert
arzukanik,685,6269,Expert
CKlimek33,225,898,Expert
MemeMeSideways,43808,25,Celebrity
jonahkbutler,98,717,Layman
SusanFreedO,3,1,Layman
ccagnato,39,20,Layman
FredricksonRob,15,106,Layman
mnosh89,1155,11176,Celebrity
Andrewguyspeaks,290,1871,Expert
sheal95,9,46,Layman
amistick,39,291,Layman
2016sidney,4,0,Layman
grandmasgoldenb,0,0,Layman
sharibarr2,5,39,Layman
harrisstarkslaw,2,0,Layman
matthewsnoren,10,1,Layman
WASHUCheer,112,21,Expert
CheerChemist,397,211,Expert
stlbwc,866,1814,Expert
bethanystoller,182,736,Expert
TodosFutbolEc,733,212,Expert
OpusSearch,64,72,Layman
HHUOrg,68,8,Layman
KoranAddo,2797,1026,Celebrity
gway2college,334,431,Expert
cholte5555,191,344,Expert
eaeikmann,138,4774,Expert
froolia,206,1607,Expert
3girls4me8,2,6,Layman
Fiegel_1928,82,21,Layman
BenTimMom1,3,0,Layman
oritramler,150,229,Expert
rjoneill219,270,1570,Expert
JoinStLouMO,109,1229,Expert
FBU_Hylton,177,777,Expert
GDay_Neuro,137,69,Expert
DanGipple,37,8,Layman
lettersofcrows,7,1,Layman
TheRealTK51,102,704,Expert
ianpatillo,242,4793,Expert
SWES_at_ASU,249,332,Expert
STLissues,508,2847,Expert
mcintold,247,404,Expert
SandyJurg,28,4,Layman
InnStl,533,255,Expert
kennethsng,48,3,Layman
maqroll30,7471,153918,Celebrity
H2_Law,145,964,Expert
NickGuccione,1131,1180,Celebrity
TeamJorWehe,6,0,Layman
linzluhoo,32,6,Layman
KristineHYoon,67,2,Layman
aaoddi,476,7054,Expert
iMom_Computer,41,82,Layman
000fukumoto,1951,3368,Celebrity
tikirajsekar,57,139,Layman
Msumbeida,31,31,Layman
ayerssaintgross,2019,3766,Celebrity
mwoodruff66,48,177,Layman
entreprenair,167,4,Expert
SihuiYam,1,0,Layman
billwins,17,8,Layman
aduncan_phd,93,428,Layman
TeamFOTS,3,0,Layman
vanguardenvl,106,76,Expert
btklawson,9,0,Layman
EdCast,7351,5663,Celebrity
pandashepard,72,132,Layman
1DesertDiamond,111,241,Expert
Swamgolclub,22,4,Layman
ShellyDAdams,47,81,Layman
MorganStBrewery,4547,1175,Celebrity
CharlotteKey1,150,1001,Expert
LJennyle1,16,7,Layman
WUMT,324,548,Expert
BarbaraKessler1,6,0,Layman
rapunzelllie,3,2,Layman
munyamlambo,322,663,Expert
VictorEssen2,243,3057,Expert
PeregrinaDiane,645,3250,Expert
sharonjeness,1,32,Layman
Grantezra,96,723,Layman
Lucia_Burga,3084,1782,Celebrity
RobFreitasari,212,14,Expert
godcountry__,35,17,Layman
rliston235,751,2934,Expert
DMVAND,371,2089,Expert
WCS_SUPT,2085,12588,Celebrity
wolf3142,57,634,Layman
CourtneyNewber1,172,870,Expert
MinaDiva4Life,263,442,Expert
KelleyCWorkman,370,770,Expert
kaewiiii,4,30,Layman
_eternalcowboy,342,3327,Expert
megrenk,32,20,Layman
ugastarks,33,258,Layman
rollot2000,185,1204,Expert
CyclingDoctor,473,1011,Expert
mauricetassah,95,119,Layman
AdairWitThaHair,372,15958,Expert
SPWStL,179,704,Expert
MichelleAPurdy,935,2372,Expert
tbf11473,85,3207,Layman
RuixiZhou,1,0,Layman
deepcarb,2908,11122,Celebrity
tokybd,3209,3151,Celebrity
CampusUSA,1069,2103,Celebrity
harishchamarthy,11,27,Layman
maureensi,1065,42444,Celebrity
STLVetDayParade,104,103,Expert
PimmsTheBulldog,170,3184,Expert
geenee0726,215,8829,Expert
koakley82,55,934,Layman
IETrainings,566,2850,Expert
MicheleOnguetou,35,2796,Layman
MBraithen,198,962,Expert
girlswithdreams,2095,1907,Celebrity
SlawCityGeneral,119,400,Expert
vincewang15,25,105,Layman
CHHS_Counseling,97,198,Layman
marmota_n,1,0,Layman
mkp417966,3,1,Layman
Pat_n_STL,128,246,Expert
mdgpdx,14,5,Layman
AldridgeJulieA,47,14,Layman
yoximbi,90,335,Layman
mel041203,13,18,Layman
alwaysthevictor,31,900,Layman
VAfranchise,349,4831,Expert
LeeBeau_1962,18,6,Layman
ThePriciliano,644,14062,Expert
micabonesjones,36,43,Layman
jchowder2,97,355,Layman
sophiehannahg,0,0,Layman
AHOGEN,96,276,Layman
AlexGoay,102,103,Expert
AlbericiCorp,910,594,Expert
Powerbroker62,119,817,Expert
RachelSHoff,27,24,Layman
MirihamVasquez,1,0,Layman
jrobmartin,875,2747,Expert
cynthialinneman,0,0,Layman
skaliszewski,35,290,Layman
MissCuriosity6,0,0,Layman
BWinschel,37,71,Layman
KATIEKAZOO2,52,340,Layman
MitchSTLSalon,310,34,Expert
StevenKleinLSAT,2,0,Layman
getbankednow,136,553,Expert
fujiipetals,166,274,Expert
XRMao,6,2,Layman
kstalt,21,2,Layman
TrueMfgJobs,54,1113,Layman
TheWolffPack3,111,82,Expert
Hopkins_Intl_UA,126,101,Expert
KKDPC,405,1806,Expert
StaffingStar,421,759,Expert
Loonynuhnie,7,69,Layman
EliteKickBallz,5,18,Layman
mahhhtina,7,3,Layman
AlexandrovY2K8,125,930,Expert
ShelbaeDeWitt,338,3951,Expert
agy_park,0,0,Layman
askmrwagoner,16,3,Layman
weien20,2,0,Layman
sherrieaach,35,3,Layman
aminx212,5,3,Layman
markhdavis,766,6424,Expert
megporter81,15,15,Layman
LingxinZhao,5,22,Layman
smocknina,4,3,Layman
anneliese___,15,47,Layman
LVersed,2,3,Layman
yechoi219,0,0,Layman
reizjenny,1,1,Layman
5krome,6,0,Layman
spat4040,43,1990,Layman
paallife,0,0,Layman
AaronBeswick,129,179,Expert
wvalentin,30,39,Layman
AmyColeBuehler,183,349,Expert
_chris_hazel,129,364,Expert
MikeKoziatekBND,427,1033,Expert
theoares,53,6,Layman
weimin1868,4,3,Layman
WashUBamba,7,3,Layman
szeminska61,583,101085,Expert
samuelasilver,1,0,Layman
schmoop,6,1,Layman
lucy___m,1,0,Layman
grace_lancaster,79,220,Layman
zacopp1,1,1,Layman
Riclimbing,2,1,Layman
dotstreats,74,80,Layman
JackieFr,141,1492,Expert
RebeccaEE,533,1401,Expert
AmenSitu,7,1,Layman
gimlets,10,0,Layman
gltransnj,63,50,Layman
TotalAssesCare,6,1,Layman
emmacarolinet,7,21,Layman
arial_mo,14,56,Layman
ripabaruah,1,11,Layman
JackieMarlin,87,665,Layman
staceyhoffman16,43,24,Layman
feliciarenee84,100,1122,Expert
um4bestfloor,0,1,Layman
UmFourBestFloor,2,7,Layman
kylebbaxter,2,83,Layman
SaharaRosen,310,627,Expert
mikaelalhong,1,0,Layman
WashUVintage,28,12,Layman
yixuanren,0,2,Layman
CarolynPohl,85,1274,Layman
David_T_Litvack,138,89,Expert
shikany,64,655,Layman
College_Crap,4105,2118,Celebrity
shofasopha_,499,1572,Expert
belindawiseman1,296,508,Expert
first_look30,0,0,Layman
csal2323,67,844,Layman
misselaineeous,159,1938,Expert
CharliCooksey,532,416,Expert
hodaknows,176,1063,Expert
Trisha_Bularzik,82,1917,Layman
collegekid29,138,1422,Expert
clintotlc,76,56,Layman
Fords4Nats,0,3,Layman
yhcho9,228,13916,Expert
willeford_sara,183,733,Expert
WashUCastnCrew,48,162,Layman
plphillips,1334,2097,Celebrity
ck92990,94,6614,Layman
WUSTLPoliSci,373,143,Expert
joe_culver,137,741,Expert
LydiaPadilla,149,75,Expert
lcychn,104,391,Expert
ShreddaCheese,167,210,Expert
The_TweetHeart,146,2654,Expert
NirajShah1218,437,2706,Expert
KimThePianist,25,24,Layman
JWhitleyT,1,157,Layman
GRNWLD69,0,5,Layman
sschollsfangirl,181,4524,Expert
rfugina,55,3352,Layman
apeksha05,49,99,Layman
jfugina,24,31,Layman
gracie_jayy,227,334,Expert
foxpawmobile,985,722,Expert
MollJB,59,250,Layman
HolidayInnFP,79,162,Layman
AndresAvalle,84,0,Layman
kanvaden,66303,39157,Celebrity
NCSEGlobal,772,327,Expert
sanchu9025,109,189,Expert
LAGROSS71,3,100,Layman
NigelMoyo,81,118,Layman
MarinaBHHS,84,2026,Layman
legosaurusrex,6,3,Layman
TonPetitAmi,49,88,Layman
MLEnterprise,279,17452,Expert
CoachEgghead,842,42085,Expert
SmileKidzDental,49,248,Layman
ValerieeenotVal,19,404,Layman
StatsInTheWild,4740,69067,Celebrity
1LoveSupreme,6,433,Layman
StarRealtyREO,388,245,Expert
K7os,305,1278,Expert
tim770503,4,0,Layman
trekkormly,340,89,Expert
kat_babybadarse,51,584,Layman
LwilsonLCSW,276,297,Expert
GL_NUS,170,283,Expert
WASHU_XCTF,705,1173,Expert
pcrutledge,6,52,Layman
ae_fernandes,1100,5985,Celebrity
SAG0701,12,0,Layman
anaspec,357,344,Expert
VitechCorp,400,3575,Expert
mindyhdavis,105,246,Expert
BaciConsulting,1,4,Layman
what_up_BIV,250,37441,Expert
AshleyServes,286,188,Expert
dhfears,27,40,Layman
alexhaimann,309,716,Expert
DianneKo,1,10,Layman
DRIIINO,111,865,Expert
JHWhitaker,31,82,Layman
dancrain60,129,509,Expert
BizarkMizanIzex,334,6941,Expert
Janmamama,10,42,Layman
mittsjames1,284,1598,Expert
na7lah1,26,289,Layman
Andzery,0,0,Layman
XiaoxiaoHao,38,333,Layman
lewisty2,215,391,Expert
FriedrichCommaB,22,69,Layman
DavidTianNull,3,1,Layman
ktheo3b,282,1579,Expert
JimHinterlong,400,947,Expert
rafhanrahuman1,46,2,Layman
JJiang7,17,26,Layman
franxjin,2,2,Layman
AnnajoliKrieger,9,32,Layman
TFASTL,1811,2767,Celebrity
donnaschilling3,51,76,Layman
KarlPollack1,5,0,Layman
KettermanCF,101,225,Expert
shawn_goe,6,92,Layman
shekbomb_,76,1846,Layman
gpc_wustl,325,368,Expert
aredubu,7,10,Layman
HiExStLouisWest,123,382,Expert
ShoukaDJ,688,125,Expert
HMilkFoundation,15265,18317,Celebrity
WashU_Habif,441,939,Expert
swhikt,252,7642,Expert
YizeLi7,3,0,Layman
StarEliteHomes,430,921,Expert
VernonDavis,7966,21049,Celebrity
WeCareFerguson,177,71,Expert
CyCreekCCS,1105,4934,Celebrity
ArrgntAmbssdr,55,3041,Layman
NoelleSwan,698,4844,Expert
sf4e,322,1756,Expert
dragonflydew,395,768,Expert
pinkziglet,168,1468,Expert
JeffMBinder,315,423,Expert
RobynsWorld,27735,167620,Celebrity
PoliticaFormula,223,27318,Expert
USRAedu,1859,2432,Celebrity
UnitedProvision,1762,934,Celebrity
DCrouch6,481,4034,Expert
NenaGallagher,3,0,Layman
SAGEEngineering,3769,13089,Celebrity
JeffreyBattle,37,1844,Layman
AdmissionTools,541,580,Expert
ajhou4,6,6,Layman
KellyHarris_Stl,80,156,Layman
GoldGooseAward,2329,3064,Celebrity
O2BME1,144,3378,Expert
ninashendan,1,2,Layman
AuctionCareer,410,1801,Expert
CindyWinkler,307,1787,Expert
raffytaffy16,52,6,Layman
Flywire,2413,3236,Celebrity
OHSchool_FBLA,40,4,Layman
Lskadden1,2,0,Layman
TeresaSchulte,1,34,Layman
RareShareOrg,4150,1668,Celebrity
stashtheapp,0,0,Layman
KnowledgeArc,318,376,Expert
yoursaintlouis,133,1147,Expert
coltonbstevens,0,0,Layman
ShowMeConSTL,2032,1258,Celebrity
stacy_curnow,96,170,Layman
CharlesMountMD,114,39,Expert
LobelsonW,45,10,Layman
mackenzieyang,189,12512,Expert
DXHmountain,0,1,Layman
YYan1208,0,1,Layman
Somario9jcr,147,8553,Expert
JenniferEspe,211,288,Expert
JSH_97,1,1,Layman
CurtCollegewise,96,86,Layman
RashdaCom,162,1661,Expert
Ould_Bou,151,198,Expert
BungleGirl,830,1447,Expert
Remiss63,1302,10612,Celebrity
masinifamily303,5,1,Layman
peipei_NKU,1,11,Layman
jp_hasman,113,956,Expert
hoyas89,122,59,Expert
stlkcchiefs,113,1722,Expert
AdmitHub,1027,896,Celebrity
JillSchupp,4930,4398,Celebrity
TJ_StL,117,204,Expert
VivekLaVida,163,251,Expert
upton_jerry,106,490,Expert
stargazer_412,1262,45285,Celebrity
idealscoach,199,1933,Expert
MsSuperestrella,13,33,Layman
TheProtosGroup,14,4,Layman
ConsumersCount,245,152,Expert
lgr413ryan,7,17,Layman
EmploymtSOS,389,535,Expert
sarsarsar55,116,406,Expert
umqmagdl,40,23,Layman
5682cameron,669,125,Expert
thisisdaryn,337,734,Expert
egtobias,169,3346,Expert
LoopDataRail,357,188,Expert
BaskeReed,61,3,Layman
ColemanResearch,366,485,Expert
eduardo80_9,2,25,Layman
henleyemmerson,22,8,Layman
pekmano,26,41,Layman
piisgood3141592,1,0,Layman
TiffanyChou66,87,170,Layman
MrColinMcCune,7,18,Layman
gab_bloom,93,24,Layman
stlbizvrizvic,1458,10225,Celebrity
eleanorb96,163,2690,Expert
ManorRealEstate,741,1560,Expert
Abadaba47,194,3281,Expert
LuluNut23,143,1050,Expert
stuschulz,3,93,Layman
JoaZ666,2,23,Layman
Kfleisch96,69,317,Layman
GTenenbown,12,11,Layman
Missouriglass,7,0,Layman
MGoJosh,667,21746,Expert
KevinChau,462,2537,Expert
stlouisearthday,5506,6994,Celebrity
Jeff_R_Crawford,96,81,Layman
sfildish,82,128,Layman
BobRott1,291,9890,Expert
DBarkerTV2010,24,534,Layman
happyabbi12,732,3999,Expert
dramandawilson,2,0,Layman
DawnRDuncan,103,266,Expert
cicerosstl,5092,5039,Celebrity
ngfdez,5,4,Layman
NCoC,4582,7375,Celebrity
im_AMYzing,88,695,Layman
genetecSTL,271,277,Expert
anna_cassia22,8,2,Layman
deiafilm,1334,1073,Celebrity
karendahut,645,1391,Expert
haskinsbecky,38,29,Layman
lindseyyray,124,207,Expert
travislyang,41,352,Layman
cailabrander,114,606,Expert
midori_pinillos,174,395,Expert
ChainsawChapin,193,307,Expert
mjw0628,31,10,Layman
AutoNumz,0,0,Layman
abbyevans11,50,90,Layman
cemollman,8,8,Layman
RachelP728,701,735,Expert
RoxHard83,162,1627,Expert
professorsani,0,0,Layman
AnnaMcConnell20,77,236,Layman
yuxuan_xia,200,4535,Expert
justalwaysguess,0,0,Layman
MariaTsikalas,396,2286,Expert
foxnews_info,8,103,Layman
byron_powell,1902,719,Celebrity
BethRKnudson,25,336,Layman
HotonEducation,71,2311,Layman
gregoryanthony,140,96,Expert
JsRene1,597,5513,Expert
ajwNow,11,220,Layman
juliakoelsch,606,1071,Expert
GiancanaAZ,4,2,Layman
tkkilpat,36,44,Layman
dce_r,5,6,Layman
michael_boyne,11,0,Layman
marcdremmert,5,0,Layman
TaraDeWitt,131,29,Expert
RobertFares,1173,3374,Celebrity
Skylandyu,9,1,Layman
American_Stroke,17549,8839,Celebrity
CrossingsSTL,195,486,Expert
rachbank97,178,1810,Expert
DuaneMorrisLLP,9084,16215,Celebrity
satispy,3648,18371,Celebrity
FrankfurtSchool,4618,6368,Celebrity
emilykathryn22,46,49,Layman
loomaknotty,204,2317,Expert
AprilSong3,4,0,Layman
keggleso,60,167,Layman
EffieFosterEMR,14,0,Layman
gslubin,291,153,Expert
amnic70,81,1524,Layman
JiayingLuan,0,1,Layman
BigBroBigSisIL,567,501,Expert
Harkaway,19207,108504,Celebrity
drunkenfish,1942,4627,Celebrity
Skider12,3,1,Layman
EssenceMedicare,197,878,Expert
bdinv,42,8,Layman
1E2015,4,149,Layman
krati_verma_iit,151,229,Expert
NabizzleC,14,63,Layman
DAVIDLAIRD12,320,1030,Expert
WUHiphop,4,0,Layman
WU1067,1,7,Layman
cenkakyos2,16,0,Layman
RossBaruzzini,1000,1560,Celebrity
ChristyAnneRyan,9,0,Layman
beardo226,44,21,Layman
mshallows,53,781,Layman
Sneha_Murali,142,258,Expert
a_shelly24,5,0,Layman
CellyKurrier,586,452,Expert
Tint_MyRide,151,138,Expert
JMoenster,446,1161,Expert
nsankar97,5,0,Layman
FoodStoriesBlog,101274,63415,Celebrity
knovak16,3,0,Layman
SWLinderman,94,56,Layman
MoiraMoynihan,6,0,Layman
OfficialFilter,18690,10966,Celebrity
TheStudioPlace,101,113,Expert
57RMPH,40,2,Layman
mauriciogobbo,250,1138,Expert
JimRhodes_HR,323,220,Expert
psaintp,14,3,Layman
jordan_cho116,0,0,Layman
zhouviolet,8,10,Layman
jcoto,172,3706,Expert
jshealthlaw,17,7,Layman
snyder_nolan,337,1142,Expert
GPSHereinfo,70,3470,Layman
NRule3,52,744,Layman
weiwustl,0,0,Layman
BeyondNetworki1,81,1,Layman
judylynnlynn,89,97,Layman
ZishuoChen,41,352,Layman
HarkurtisTeam,19,1,Layman
honey_masters,146,174,Expert
Shell4584,66,67,Layman
CAHMASTL,40,1006,Layman
elmayuga,1408,3782,Celebrity
moritzlawllm,441,860,Expert
sevenonsix,47,276,Layman
mxjeff,3,58,Layman
HamptonInnSTL,285,655,Expert
NNSPartnership,606,1437,Expert
GreatRiversSTL,8714,5858,Celebrity
ajtip,14,51,Layman
JasonWRoland,1289,8429,Celebrity
deejayclueman,188,134,Expert
ChibiShanchan,487,486,Expert
RoseStuckeyKirk,1262,638,Celebrity
margotsk,190,541,Expert
DylanPBrown,467,988,Expert
jfcastro2,796,5347,Expert
chuck89,235,444,Expert
LacledesLAN,365,693,Expert
ZyCalvin,1,0,Layman
stlcheap,348,2844,Expert
AskMeredithSTLC,225,295,Expert
SRHoward64,3,4,Layman
CIFFchild,7296,4286,Celebrity
stljaspers,77,113,Layman
ItsMillennial,157,101,Expert
PierAristote,10,0,Layman
HillelIntl,18971,12348,Celebrity
BakerScientific,13,42,Layman
HomrichJm,16,10,Layman
twitherington,1316,8941,Celebrity
Sackel,44,11,Layman
geospatialbook,211,89,Expert
PREP2COLLEGE,369,321,Expert
michaelangeliu,118,349,Expert
NenBorris,331,257,Expert
Wolf1Lisa,2,0,Layman
GeBa_Washington,84,25,Layman
shidalj,5,16,Layman
krisjanisbuss,94,297,Layman
BestRankCollege,37,78,Layman
thomas3_wendy,57,17,Layman
mrfboyer,379,2395,Expert
mdavies5325,12,0,Layman
GianmarcoIsgro,292,1015,Expert
emilia_weinberg,116,2152,Expert
BobS14580,3,2,Layman
hsewasew,27,48,Layman
davidxm99,70,1128,Layman
kalistetics,208,368,Expert
xi_epsilon_ptk,5,58,Layman
ConnexioMedia,10,1,Layman
hkangmoran,226,2686,Expert
dnees23,95,60,Layman
GrobieMortgage,50,170,Layman
merber4,74,280,Layman
rgwahby,3217,21627,Celebrity
IrisRedinger,116,456,Expert
JohnHenryWUSA,4756,11634,Celebrity
jhofer64,10,4,Layman
ECSerious,4,5,Layman
eplasty,26,1009,Layman
alertustech,500,2377,Expert
Saleh_Alhomayed,317,6876,Expert
hollaitsWANDza,209,11606,Expert
lisaheck,11,0,Layman
Soniadotkim,53,89,Layman
TheYungCarlos,34,16,Layman
emilywantsfood,107,1232,Expert
laurenniman,56,91,Layman
alanwari2015,101,53,Expert
dkaIvaitis,219,514,Expert
stlryanc,353,5334,Expert
AbhinavESQ,55,74,Layman
stltreasurer,2780,3346,Celebrity
dkormm,5,36,Layman
UCityinBloom,126,124,Expert
wayneradio,539,3573,Expert
llwisss,67,3,Layman
CalvinHelin,754072,6040,Celebrity
joelwalsh15,1092,3065,Celebrity
McRecruit_U,62,112,Layman
EvansKabul,824,574,Expert
MPechenova,3,0,Layman
traveling_on,36,128,Layman
IbraCham,175,5,Expert
htastlouis,76,1098,Layman
TsegaAbreha,8,5,Layman
9625Yoshi,21,81,Layman
CrowdEnergyOrg,18439,2803,Celebrity
RubyT9999,8,29,Layman
mariehastreiter,136,320,Expert
JWhitTuck2013,33,16,Layman
DOTwustl,53,16,Layman
MTsiaklides,64,1239,Layman
EverdingGerry,9,1,Layman
SHoertel,33,48,Layman
FoxandHound5,61,25,Layman
erlee232,5,8,Layman
MacLeodJohnD,162,337,Expert
sathe_aniket,6,0,Layman
MarieSTL89,69,1287,Layman
WakeForest,30633,33948,Celebrity
DavidSchmelter,181,383,Expert
WUSTLRocketClub,19,1,Layman
JohanErikNyberg,132,4261,Expert
Signresources1,51,35,Layman
kriskoya,101,164,Expert
lancer155elwood,11,4,Layman
JEANCATON,1020,1362,Celebrity
wii_tang,3,1,Layman
sharongideon1,35,58,Layman
goodmorning_ajd,51,168,Layman
EJNeukirch,569,265,Expert
collegefairkc,597,2107,Expert
LATENT_DESIGN,4445,11757,Celebrity
AXerophyte,2,0,Layman
MicaelaHeery,34,127,Layman
r_liem,281,17858,Expert
sy2zzx,5,12,Layman
picassospet,267,446,Expert
Dr_ZHemmatian,232,301,Expert
salj2,149,17336,Expert
StlMotorcars,677,2762,Expert
UMSLCareers,525,1432,Expert
JeffSchanz,275,756,Expert
like_walter,113,807,Expert
CollectRevenue,494,395,Expert
zcfisch,11,6,Layman
C07Lissa,98,546,Layman
DamonShawn,13,3,Layman
MatthewECleary,2,1,Layman
bulletnevaliez,154,1081,Expert
MahzoonHossein,12,5,Layman
DHerrm,37,40,Layman
faith98215,56,292,Layman
mjcwu,1,4,Layman
bonniehorner50,83,1613,Layman
jennylinabean,64,15,Layman
mma2college,164,491,Expert
YourAnswerPlace,3105,6754,Celebrity
JustMyMazel,64,555,Layman
smokeNmotion,1007,238,Celebrity
rhall84900,11,2,Layman
marciamarcia,16762,31915,Celebrity
jiw_wildflower,37,536,Layman
seb_tanner,1317,4871,Celebrity
jreuter60,7,18,Layman
BurnsMike,0,0,Layman
maria_sidni,23,42,Layman
FramedFoods,246,80,Expert
JamesRMay87,10,55,Layman
jrdeschamp,18,57,Layman
steveberkowitz,653,30075,Expert
HollysSciFinds,187,611,Expert
ProsserosaMan,4,5,Layman
uhnessaa,382,1833,Expert
Jodilm19,10,31,Layman
RealMikeHoosier,45,122,Layman
DQDunkGod,0,17,Layman
musicmusic_xoxo,1,47,Layman
TeamTelomereInc,1516,12194,Celebrity
yj1dreamer,9,4,Layman
janetka20,65,181,Layman
MegCalGillespie,80,239,Layman
sailorgrl21,513,2055,Expert
ChadWGannon,110,1812,Expert
jefehannan,20,7,Layman
LoftLifeSTL,455,704,Expert
ShalomHouseSTL,298,555,Expert
MillwallFCEO,534,24842,Expert
anjaschmelter,35,437,Layman
KnowlesTeachers,1248,2480,Celebrity
LDKinCHI,0,0,Layman
Cup0fStephen,1,0,Layman
Matt_S_White,188,996,Expert
EliotGators,22,12,Layman
bobbchang,84,6,Layman
HShivvy,43,473,Layman
iamdagenie,77,190,Layman
earbetter,871,2537,Expert
innesseff,451,1422,Expert
laurenalcala_,59,46,Layman
samhegde2006,487,633,Expert
atcstlouis,33,235,Layman
chrisdone4sure,19,61,Layman
MRHibbard,1331,17201,Celebrity
zach_bluestein,44,216,Layman
PelagiaMakhauri,105,54,Expert
NorthwestProSer,15,86,Layman
SamiAlpert,34,4,Layman
adenisej,8,7,Layman
WTCMeeting,232,168,Expert
sukotashjohn,113,951,Expert
IodineXXY,26,38,Layman
hamadmarzouki,57,223,Layman
KALuther,559,7190,Expert
LeSpeciMan,69,1,Layman
9074frank,42,17,Layman
WUCDTR,173,5719,Expert
JulieC_Blayzer,1896,1489,Celebrity
stlmontessori,213,4010,Expert
WasabiSushiLkwd,258,3039,Expert
samuelang50,2,0,Layman
AERA_EdResearch,32516,12154,Celebrity
TransversalProj,70,52,Layman
ZacAndCheese31,246,182,Expert
drstinkyballz69,9,13,Layman
LizMaidl,20,162,Layman
UroobaAhmed1,207,1173,Expert
ARTiculatePrint,64,11,Layman
DennisRittle,177,3849,Expert
profdavidcosta,64667,1920,Celebrity
kriziac,75,49,Layman
Ryan_Sasse,89,125,Layman
fnkyblackademic,239,1353,Expert
the_noblest,75,54,Layman
ac1stl,1072,11244,Celebrity
EboniePollock,3,0,Layman
Tonbobio,975,430,Expert
dassbooth,200,378,Expert
CoachJMaurer,607,1167,Expert
SteveDombi,48,123,Layman
ShanaBartley,499,1416,Expert
ConnieGrimes1,194,1712,Expert
ScholarBridge,242,526,Expert
SlingHealthSTL,748,559,Expert
catemedz,96,3838,Layman
JMendezEsq,110,54,Expert
SourceBusiness1,288,227,Expert
PriscillaWelika,1,1,Layman
amurciano2,29,171,Layman
Ashley97Lewis,124,405,Expert
carsonplatnick,262,4778,Expert
Ch_law,5,1,Layman
ZA_tta_CK,3,1,Layman
ProfessorBuhr,2,12,Layman
GMW2017,16,125,Layman
Demport1970,207,535,Expert
davidu,22226,8833,Celebrity
WashUEngr94,58,100,Layman
supakev97,299,463,Expert
jasmineserpen,186,2766,Expert
PierceDhaese,1,33,Layman
alexa_marie30,326,2067,Expert
jhentrep,71,87,Layman
heckelme,117,2257,Expert
kaldrichSLU,579,2692,Expert
loribcrawford,1098,1380,Celebrity
DBrownChevrolet,448,4065,Expert
cgebert32,523,958,Expert
TopOfTheArch,2562,15755,Celebrity
leoraulacharya,846,21486,Expert
JozeD,348,1876,Expert
turnbought,46,6,Layman
breckyn406,37,319,Layman
Prissy_in_SC,21,90,Layman
SabinaManiak,162,5164,Expert
michailkaplanis,35,220,Layman
